symbol,entry_time,partial_time,direction,max_mfe_r,adx,vol
BTCUSD,2025-11-09 21:00:00,2025-11-09 22:00:00,BUY,2.413572916822633,26.536892596700056,3.4075663701138175
BTCUSD,2025-11-10 01:00:00,2025-11-10 02:00:00,BUY,1.3174184516644165,33.720895929943936,3.487612237028207
BTCUSD,2025-11-11 10:00:00,2025-11-11 11:00:00,SELL,1.5055742580622937,23.02277667304049,5.120561490368543
BTCUSD,2025-11-13 08:00:00,2025-11-13 09:00:00,SELL,27.22059109189412,32.78614083864776,5.676320886205307
BTCUSD,2025-11-14 01:00:00,2025-11-14 02:00:00,SELL,18.22166062301695,37.43300196043961,6.388557524176067
BTCUSD,2025-11-15 01:00:00,2025-11-15 02:00:00,SELL,5.76947378858058,44.597928681156496,6.85350553750089
BTCUSD,2025-11-16 05:00:00,2025-11-16 06:00:00,SELL,2.7453313042860237,24.987155386657264,3.67006799021087
BTCUSD,2025-11-17 02:00:00,2025-11-17 03:00:00,SELL,7.387749994964092,24.84634201815865,4.292142291856215
BTCUSD,2025-11-18 01:00:00,2025-11-18 02:00:00,SELL,1.4198214175011943,27.142178835571716,6.462830087433356
BTCUSD,2025-11-19 07:00:00,2025-11-19 08:00:00,SELL,1.459522053147136,20.74219589260023,5.793690112562648
BTCUSD,2025-11-20 02:00:00,2025-11-20 03:00:00,SELL,5.659669841561602,24.391707266476114,7.124811814655295
BTCUSD,2025-11-21 01:00:00,2025-11-21 02:00:00,SELL,3.4201728185812477,30.384007120007603,7.751889945956508
BTCUSD,2025-11-26 20:00:00,2025-11-26 21:00:00,BUY,2.3109060255227893,21.590036167597926,6.457797231543449
BTCUSD,2025-11-27 01:00:00,2025-11-27 02:00:00,BUY,1.798545724949052,25.696796980751333,6.1758856403670315
BTCUSD,2025-11-28 01:00:00,2025-11-28 02:00:00,BUY,2.058429285374715,31.756519559990323,2.804879476220722
BTCUSD,2025-11-30 01:00:00,2025-11-30 02:00:00,BUY,1.5967889232582269,21.081487782119023,2.3084848275295498
BTCUSD,2025-11-30 02:00:00,2025-11-30 03:00:00,BUY,1.532162940896648,21.818656905394306,2.3303735473321354
BTCUSD,2025-12-01 03:00:00,2025-12-01 04:00:00,SELL,2.3601634606519175,19.610515532612013,8.053149852869417
BTCUSD,2025-12-02 17:00:00,2025-12-02 18:00:00,BUY,3.712272248155412,21.308936903415827,5.981180842490252
BTCUSD,2025-12-03 02:00:00,2025-12-03 03:00:00,BUY,1.5307548078850326,34.44613240688466,6.33064396931128
BTCUSD,2025-12-05 16:00:00,2025-12-05 17:00:00,SELL,2.5899888636320907,29.856776166688835,4.637289516545481
BTCUSD,2025-12-06 07:00:00,2025-12-06 08:00:00,SELL,1.0405417733041042,40.424746758584,5.377121858114864
BTCUSD,2025-12-07 02:00:00,2025-12-07 03:00:00,SELL,1.1846972468346961,39.59303053279932,5.282656401390862
BTCUSD,2025-12-08 02:00:00,2025-12-08 03:00:00,BUY,2.3641980576558823,27.836724292061213,6.272103158504864
BTCUSD,2025-12-09 18:00:00,2025-12-09 19:00:00,BUY,1.4372967318256795,18.20941972312769,6.265457010014931
BTCUSD,2025-12-10 03:00:00,2025-12-10 04:00:00,BUY,0.3638462788703487,25.59520499575032,7.358734671725543
BTCUSD,2025-12-11 23:00:00,2025-12-12 00:00:00,BUY,0.9368193363128691,19.42606631735947,4.497305779393285
BTCUSD,2025-12-12 18:00:00,2025-12-12 19:00:00,SELL,2.0224346352436364,21.3435769465969,7.481868948362292
BTCUSD,2025-12-13 01:00:00,2025-12-13 02:00:00,SELL,4.197538747582411,28.912261465273954,6.354159686462526
BTCUSD,2025-12-14 06:00:00,2025-12-14 07:00:00,SELL,11.15250337959349,27.824727204017524,1.0436406216231526
BTCUSD,2025-12-15 04:00:00,2025-12-15 05:00:00,SELL,3.512333961205558,57.729954989214534,2.8165747387705937
BTCUSD,2025-12-20 01:00:00,2025-12-20 02:00:00,BUY,1.4367260198739553,28.410297562712493,4.8179253920647325
BTCUSD,2025-12-21 21:00:00,2025-12-21 22:00:00,BUY,1.0004305748852729,17.377697316062008,3.0811703958635324
BTCUSD,2025-12-22 03:00:00,2025-12-22 04:00:00,BUY,2.077844614288191,15.75291854828028,3.222775943816451
BTCUSD,2025-12-23 05:00:00,2025-12-23 06:00:00,SELL,1.2745588699194697,20.591501248659615,3.7679025340710908
BTCUSD,2025-12-24 15:00:00,2025-12-24 16:00:00,SELL,1.111999389476655,23.70908594991891,4.295753651928214
BTCUSD,2025-12-29 02:00:00,2025-12-29 03:00:00,BUY,5.422939758731662,20.78418813287692,1.045935446592929
BTCUSD,2025-12-30 12:00:00,2025-12-30 13:00:00,BUY,2.020531575151954,23.14738535192657,2.1570701241231705
BTCUSD,2026-01-01 22:00:00,2026-01-01 23:00:00,BUY,23.275468336192844,16.224856525542613,1.4673743635318373
BTCUSD,2026-01-02 01:00:00,2026-01-02 02:00:00,BUY,3.3485404556166523,20.746056616360782,1.560819318634071
BTCUSD,2026-01-03 01:00:00,2026-01-03 02:00:00,BUY,3.266553160439026,34.12697156298409,3.2866845353183565
BTCUSD,2026-01-04 02:00:00,2026-01-04 03:00:00,BUY,8.645019308225677,22.42676237672539,1.6357731822838544
BTCUSD,2026-01-05 01:00:00,2026-01-05 02:00:00,BUY,6.673376353482863,35.86780356232053,2.2255338607569617
BTCUSD,2026-01-06 10:00:00,2026-01-06 11:00:00,BUY,1.2312715241400312,30.937666610653167,3.141730843469881
BTCUSD,2026-01-07 21:00:00,2026-01-07 22:00:00,SELL,1.009684465380684,24.345246118266083,4.5443083761454295
BTCUSD,2026-01-08 05:00:00,2026-01-08 06:00:00,SELL,1.0019056687802514,33.188458270686084,3.1826514734685265
BTCUSD,2026-01-12 04:00:00,2026-01-12 05:00:00,BUY,1.120325518310414,15.655700843561556,1.8627970226250885
BTCUSD,2026-01-13 01:00:00,2026-01-13 02:00:00,BUY,5.5624042638638915,18.640352773266198,4.485789556458009
BTCUSD,2026-01-14 01:00:00,2026-01-14 02:00:00,BUY,1.24635075761894,41.501881688229176,4.605156430386388
BTCUSD,2026-01-19 02:00:00,2026-01-19 03:00:00,SELL,51.88335177331097,20.07804445011995,4.1006595159337875
BTCUSD,2026-01-20 01:00:00,2026-01-20 02:00:00,SELL,53.03509573249658,28.6681712568629,4.7670458335803305
BTCUSD,2026-01-21 06:00:00,2026-01-21 07:00:00,SELL,1.2278597400426279,55.01586487842323,3.884597147680737
BTCUSD,2026-01-24 03:00:00,2026-01-24 04:00:00,SELL,2.6035134346243094,17.840968209788407,3.5468731325388227
BTCUSD,2026-01-25 02:00:00,2026-01-25 03:00:00,SELL,10.526661299312599,22.969892248771387,1.049161405866891
BTCUSD,2026-01-29 02:00:00,2026-01-29 03:00:00,SELL,21.552860099515357,18.291957826643593,3.755438716868592
BTCUSD,2026-01-30 01:00:00,2026-01-30 02:00:00,SELL,2.098565620386086,47.26209578514795,6.721765040638077
BTCUSD,2026-01-31 11:00:00,2026-01-31 12:00:00,SELL,24.849034123452185,40.20276564331134,4.040132338722112
BTCUSD,2026-02-01 02:00:00,2026-02-01 03:00:00,SELL,1.5471321515489846,59.50551546928204,6.942226765598427
BTCUSD,2026-02-02 01:00:00,2026-02-02 02:00:00,SELL,1.341914760390655,55.47436995286072,5.165254741464144
BTCUSD,2026-02-03 14:00:00,2026-02-03 15:00:00,SELL,13.918118676379303,20.834895030200656,6.079765281433398
BTCUSD,2026-02-04 01:00:00,2026-02-04 02:00:00,SELL,6.729552491639456,36.68817331045696,11.956238420606738
BTCUSD,2026-02-05 01:00:00,2026-02-05 02:00:00,SELL,5.551677567309715,46.246899363444705,7.413709040205873
BTCUSD,2026-02-09 11:00:00,2026-02-09 12:00:00,SELL,3.026180711228868,25.03019207799355,6.05903810680234
BTCUSD,2026-02-10 06:00:00,2026-02-10 07:00:00,SELL,2.558578093719958,15.102958824605604,6.2354135480727635
BTCUSD,2026-02-11 01:00:00,2026-02-11 02:00:00,SELL,1.533149064243774,21.00868327762247,6.272958117254849
BTCUSD,2026-02-12 08:00:00,2026-02-12 09:00:00,SELL,1.3138498340167926,19.761180234251412,6.132940149630071
NZDUSD,2025-03-27 06:00:00,2025-03-27 07:00:00,SELL,4.458567415730318,24.654745503736823,0.9179028814239963
NZDUSD,2025-03-28 01:00:00,2025-03-28 02:00:00,SELL,1.3091190108191582,15.360196526205286,1.0544500365977483
NZDUSD,2025-03-31 01:00:00,2025-03-31 02:00:00,SELL,3.0512820512820342,17.966307518806488,0.88149824805551
NZDUSD,2025-04-01 08:00:00,2025-04-01 09:00:00,SELL,1.0148471615720234,30.777493368630275,1.2403117142842532
NZDUSD,2025-04-02 06:00:00,2025-04-02 07:00:00,BUY,2.9199438202246863,24.671187051241677,1.3932321878745133
NZDUSD,2025-04-03 06:00:00,2025-04-03 07:00:00,BUY,2.653610354223422,32.20033732944546,1.3409090556610033
NZDUSD,2025-04-04 07:00:00,2025-04-04 08:00:00,SELL,7.462066009429984,33.5340558111163,2.6052285064001874
NZDUSD,2025-04-07 01:00:00,2025-04-07 02:00:00,SELL,0.9463101604278117,55.337624099509334,2.405259970776909
NZDUSD,2025-04-08 05:00:00,2025-04-08 06:00:00,SELL,0.9104093567251511,23.852978569813192,3.385283802541676
NZDUSD,2025-04-09 22:00:00,2025-04-09 23:00:00,BUY,7.686210892236395,17.66616453533796,3.541932714485713
NZDUSD,2025-04-10 02:00:00,2025-04-10 03:00:00,BUY,8.018397482449783,23.509381075194145,3.4606002838205483
NZDUSD,2025-04-11 01:00:00,2025-04-11 02:00:00,BUY,7.344168260038267,39.96241490471078,2.4546950295088785
NZDUSD,2025-04-14 01:00:00,2025-04-14 02:00:00,BUY,6.220556745182038,37.581378628100985,2.4592648746582855
NZDUSD,2025-04-15 01:00:00,2025-04-15 02:00:00,BUY,4.643621399176943,32.692756220081854,2.0570606020676845
NZDUSD,2025-04-16 08:00:00,2025-04-16 09:00:00,BUY,3.9915833771699196,15.659837367058456,1.4381178120270444
NZDUSD,2025-04-18 06:00:00,2025-04-18 07:00:00,BUY,3.7439093484419637,23.83758859858515,1.6885614572861498
NZDUSD,2025-04-21 03:00:00,2025-04-21 04:00:00,BUY,4.602830188679146,17.882560384653264,1.5334476203205107
NZDUSD,2025-04-22 01:00:00,2025-04-22 02:00:00,BUY,1.8812500000000238,37.724946588126386,1.6058230009326084
NZDUSD,2025-04-29 17:00:00,2025-04-29 18:00:00,SELL,1.526575342465739,16.96142358190828,1.4840560965890954
NZDUSD,2025-04-30 18:00:00,2025-04-30 19:00:00,SELL,1.3548387096774,15.547869132902143,1.4638715313420572
NZDUSD,2025-05-02 13:00:00,2025-05-02 14:00:00,BUY,3.037808219178075,18.3292732235059,1.2277990264242378
NZDUSD,2025-05-05 01:00:00,2025-05-05 02:00:00,BUY,2.7932692307691718,21.898587184117538,1.4031056008814413
NZDUSD,2025-05-06 08:00:00,2025-05-06 09:00:00,BUY,2.0124999999999664,15.930569382710454,1.4701244855015705
NZDUSD,2025-05-08 04:00:00,2025-05-08 05:00:00,SELL,3.8720173535791913,26.75721649902416,1.1196707573241373
NZDUSD,2025-05-09 02:00:00,2025-05-09 03:00:00,SELL,1.0063331222292653,28.733088223782282,1.5560447652755034
NZDUSD,2025-05-12 12:00:00,2025-05-12 13:00:00,SELL,1.4079133301931235,22.802978047965755,1.7309317194208726
NZDUSD,2025-05-13 18:00:00,2025-05-13 19:00:00,BUY,1.4042553191489562,27.790509001780666,1.4646849147283956
NZDUSD,2025-05-14 01:00:00,2025-05-14 02:00:00,BUY,1.5482866043613501,36.819922886521645,1.4011170778378081
NZDUSD,2025-05-15 01:00:00,2025-05-15 02:00:00,SELL,1.3542234332425205,35.111971660772,1.106172610256332
NZDUSD,2025-05-19 13:00:00,2025-05-19 14:00:00,BUY,2.3932373199748906,18.400734174998586,1.2738188535948574
NZDUSD,2025-05-21 11:00:00,2025-05-21 12:00:00,BUY,1.6316176470588466,18.055014149149038,0.9924134196440015
NZDUSD,2025-05-23 09:00:00,2025-05-23 10:00:00,BUY,11.923309788093004,15.581127436772654,0.9828345692547479
NZDUSD,2025-05-26 01:00:00,2025-05-26 02:00:00,BUY,2.004675628287562,40.114882323383604,1.3300164226796451
NZDUSD,2025-05-28 16:00:00,2025-05-28 17:00:00,BUY,3.834024896265573,16.617070363768267,1.820251100057185
NZDUSD,2025-05-29 18:00:00,2025-05-29 19:00:00,BUY,3.2743362831858365,15.12580954967746,1.8177013409772722
NZDUSD,2025-05-30 01:00:00,2025-05-30 02:00:00,BUY,4.425204918032797,16.32476968238795,1.8119549055748276
NZDUSD,2025-06-02 08:00:00,2025-06-02 09:00:00,BUY,2.6123348017621173,15.36527415060822,1.3587862733135239
NZDUSD,2025-06-03 06:00:00,2025-06-03 07:00:00,BUY,2.473407056345478,29.33049434025936,1.6805481344336786
NZDUSD,2025-06-04 19:00:00,2025-06-04 20:00:00,BUY,2.26230569948187,15.938534609523208,0.9434401814513828
NZDUSD,2025-06-05 01:00:00,2025-06-05 02:00:00,BUY,3.154771451483632,20.976904098390367,0.9463522759334855
NZDUSD,2025-06-09 06:00:00,2025-06-09 07:00:00,BUY,1.3982576228997923,20.90047851499253,1.1292566216430053
NZDUSD,2025-06-10 01:00:00,2025-06-10 02:00:00,BUY,0.0,15.281101419218453,0.9988169781929986
NZDUSD,2025-06-16 10:00:00,2025-06-16 11:00:00,BUY,2.268265476854413,21.71372387011804,1.1708988119205908
NZDUSD,2025-06-17 01:00:00,2025-06-17 02:00:00,BUY,1.2470424495476726,27.018796509749368,1.1108950688535317
NZDUSD,2025-06-18 23:00:00,2025-06-19 00:00:00,SELL,5.501103752759386,15.77782362575955,1.0159997224448292
NZDUSD,2025-06-19 06:00:00,2025-06-19 07:00:00,SELL,3.889669007021103,16.525767099187448,1.284167556701749
NZDUSD,2025-06-20 01:00:00,2025-06-20 02:00:00,SELL,4.342089552238857,24.743637000782613,1.5661840427089213
NZDUSD,2025-06-23 02:00:00,2025-06-23 03:00:00,SELL,2.909192200557126,31.64522872521791,1.5239757200453574
NZDUSD,2025-06-24 06:00:00,2025-06-24 07:00:00,BUY,3.0422866092403664,27.513486183878243,2.0579888081307245
NZDUSD,2025-06-25 01:00:00,2025-06-25 02:00:00,BUY,4.870643827525236,27.024591350576863,1.4935426411065431
NZDUSD,2025-06-26 01:00:00,2025-06-26 02:00:00,BUY,1.4866220735785776,26.322867111952664,0.74529661431397
NZDUSD,2025-06-27 01:00:00,2025-06-27 02:00:00,BUY,2.520607375271228,24.22673075185277,1.2410762894282779
NZDUSD,2025-07-01 00:00:00,2025-07-01 01:00:00,BUY,1.7233009708737739,17.899419544869218,1.1606486403558967
NZDUSD,2025-07-01 01:00:00,2025-07-01 02:00:00,BUY,1.3937259923175305,17.389859115521535,1.195830480731517
NZDUSD,2025-07-03 18:00:00,2025-07-03 19:00:00,SELL,5.763597199784615,26.356054856051443,1.6149156454774374
NZDUSD,2025-07-04 11:00:00,2025-07-04 12:00:00,SELL,26.79080824088709,27.598316386678142,1.6460411204042178
NZDUSD,2025-07-07 01:00:00,2025-07-07 02:00:00,SELL,12.679086538461739,39.71672843527299,0.8285629118586175
NZDUSD,2025-07-08 06:00:00,2025-07-08 07:00:00,SELL,1.773452456924039,43.352879270789956,1.217324653600755
NZDUSD,2025-07-11 09:00:00,2025-07-11 10:00:00,SELL,4.863954227590617,22.61805707585164,1.4211901989881581
NZDUSD,2025-07-14 02:00:00,2025-07-14 03:00:00,SELL,1.4800868935553684,26.609517506309025,1.4035199329298456
NZDUSD,2025-07-15 18:00:00,2025-07-15 19:00:00,SELL,1.6613102595797227,26.94208870575299,1.4243467988030414
NZDUSD,2025-07-16 01:00:00,2025-07-16 02:00:00,SELL,1.0174418604651516,33.071452023905266,1.4355003052976114
NZDUSD,2025-07-17 01:00:00,2025-07-17 02:00:00,SELL,1.4392177589852109,18.24460232288165,1.098220163658019
NZDUSD,2025-07-22 06:00:00,2025-07-22 07:00:00,SELL,1.3566878980891726,17.185961364806698,0.8988440314405806
NZDUSD,2025-07-23 01:00:00,2025-07-23 02:00:00,BUY,3.245756958587937,27.30228082773868,1.0993190957577514
NZDUSD,2025-07-28 10:00:00,2025-07-28 11:00:00,SELL,12.268421052631377,24.680423205914238,0.9648411195465728
NZDUSD,2025-07-29 01:00:00,2025-07-29 02:00:00,SELL,1.375287797390642,47.387225968907764,1.282982555412945
NZDUSD,2025-07-30 04:00:00,2025-07-30 05:00:00,SELL,7.162639405204443,31.149649536358126,1.061949437682871
NZDUSD,2025-07-31 08:00:00,2025-07-31 09:00:00,SELL,3.237967914438574,31.387139612207555,1.4930139676844338
NZDUSD,2025-08-01 01:00:00,2025-08-01 02:00:00,SELL,1.6119081779053241,26.841350855175016,1.1224843835447904
NZDUSD,2025-08-05 02:00:00,2025-08-05 03:00:00,SELL,1.715798045602666,15.337406472207027,0.892366064650619
NZDUSD,2025-08-06 14:00:00,2025-08-06 15:00:00,BUY,1.9193548387096764,23.437852445230256,0.7472356575318103
NZDUSD,2025-08-07 02:00:00,2025-08-07 03:00:00,BUY,2.0414201183431473,25.213938136885552,0.8808616225904458
NZDUSD,2025-08-11 17:00:00,2025-08-11 18:00:00,SELL,1.122335495829516,17.381557907191134,0.7611435694783283
NZDUSD,2025-08-12 01:00:00,2025-08-12 02:00:00,SELL,1.153985507246329,25.700167383634124,0.7668618567625105
NZDUSD,2025-08-13 01:00:00,2025-08-13 02:00:00,BUY,1.9456869009584303,30.099453398345176,1.1011783486947442
NZDUSD,2025-08-14 12:00:00,2025-08-14 13:00:00,SELL,9.18672566371675,22.41560857601358,0.9166734553565097
NZDUSD,2025-08-18 02:00:00,2025-08-18 03:00:00,SELL,8.055307760927878,31.11200267951914,0.6092807148821986
NZDUSD,2025-08-19 01:00:00,2025-08-19 02:00:00,SELL,7.482320942883112,29.577787020512094,0.8974922211198192
NZDUSD,2025-08-20 01:00:00,2025-08-20 02:00:00,SELL,5.691056910569041,36.09687766651888,0.8371950102482597
NZDUSD,2025-08-21 03:00:00,2025-08-21 04:00:00,SELL,1.373134328358177,52.924854001348756,2.2637482732544885
NZDUSD,2025-08-22 03:00:00,2025-08-22 04:00:00,SELL,1.2222222222222212,27.231474439046703,0.7609707484225441
NZDUSD,2025-08-25 22:00:00,2025-08-25 23:00:00,SELL,1.7149460708782993,30.215458246955237,1.03516167364195
NZDUSD,2025-08-26 02:00:00,2025-08-26 03:00:00,SELL,1.7691107644305963,24.599608907273854,1.0533461055964888
NZDUSD,2025-08-27 07:00:00,2025-08-27 08:00:00,SELL,1.8414414414414078,22.11360506697557,0.6973244375386365
NZDUSD,2025-08-28 17:00:00,2025-08-28 18:00:00,BUY,2.8613595706619095,15.004331547858905,0.8664542771379264
NZDUSD,2025-08-29 01:00:00,2025-08-29 02:00:00,BUY,2.0894596988485246,22.76290955661175,0.6967244300244348
NZDUSD,2025-09-01 01:00:00,2025-09-01 02:00:00,BUY,1.0263929618768108,21.676801709187423,0.6720564622640391
NZDUSD,2025-09-02 18:00:00,2025-09-02 19:00:00,SELL,1.3412479293207935,41.71418131123357,1.5602425887847096
NZDUSD,2025-09-03 08:00:00,2025-09-03 09:00:00,SELL,0.2749244712990887,41.77716902251204,1.56817746844376
NZDUSD,2025-09-04 10:00:00,2025-09-04 11:00:00,SELL,2.9124087591240677,17.715017325075728,0.6413773056419225
NZDUSD,2025-09-05 11:00:00,2025-09-05 12:00:00,BUY,3.255630630630646,23.25077447221863,0.9669572565639862
NZDUSD,2025-09-08 01:00:00,2025-09-08 02:00:00,BUY,4.973021582733703,28.849034049106574,1.6123982375447388
NZDUSD,2025-09-09 01:00:00,2025-09-09 02:00:00,BUY,1.5778414517669923,33.69747727625312,0.8809568071067855
NZDUSD,2025-09-10 09:00:00,2025-09-10 10:00:00,BUY,1.1768558951965027,17.632241130795244,0.8755018464542743
NZDUSD,2025-09-12 12:00:00,2025-09-12 13:00:00,BUY,1.6782786885244994,19.68913735831627,1.1140973296037697
NZDUSD,2025-09-15 07:00:00,2025-09-15 08:00:00,BUY,2.876269621421974,19.890139639632086,0.8939617979074199
NZDUSD,2025-09-16 02:00:00,2025-09-16 03:00:00,BUY,1.4666666666667336,15.105246960483118,0.7629773143936679
NZDUSD,2025-09-17 01:00:00,2025-09-17 02:00:00,BUY,0.0,16.29130290990967,0.7753935269406222
NZDUSD,2025-09-18 03:00:00,2025-09-18 04:00:00,SELL,12.408457711442693,18.602375824508826,1.0287002921987984
NZDUSD,2025-09-19 01:00:00,2025-09-19 02:00:00,SELL,14.538091969801078,38.10546721121394,1.519957455609898
NZDUSD,2025-09-22 07:00:00,2025-09-22 08:00:00,SELL,1.3309265944644983,34.837229395138884,0.828214777643758
NZDUSD,2025-09-23 10:00:00,2025-09-23 11:00:00,SELL,18.588740458014808,29.173974428047238,0.7663711469982283
NZDUSD,2025-09-24 01:00:00,2025-09-24 02:00:00,SELL,15.530726256983154,25.146046528156628,0.7314116013866635
NZDUSD,2025-09-25 06:00:00,2025-09-25 07:00:00,SELL,4.958027282266705,54.151735091036734,0.700721658037046
NZDUSD,2025-10-07 09:00:00,2025-10-07 10:00:00,SELL,17.328920570265026,17.452896496904398,0.7998751026696959
NZDUSD,2025-10-08 01:00:00,2025-10-08 02:00:00,SELL,4.829836829836841,34.22109121418766,0.6678604097911395
NZDUSD,2025-10-09 12:00:00,2025-10-09 13:00:00,SELL,4.206872370266448,24.301741337305863,1.3589602009421622
NZDUSD,2025-10-10 01:00:00,2025-10-10 02:00:00,SELL,1.5120000000000307,30.601497201783072,1.5120761948313086
NZDUSD,2025-10-13 01:00:00,2025-10-13 02:00:00,SELL,2.142180094786722,31.959814687808468,0.7694154515770472
NZDUSD,2025-10-14 01:00:00,2025-10-14 02:00:00,SELL,2.5460288808663916,26.471216695382363,0.9128846818269625
NZDUSD,2025-10-17 09:00:00,2025-10-17 10:00:00,SELL,1.2298084929226123,17.176218862456942,0.9894519466901086
NZDUSD,2025-10-22 02:00:00,2025-10-22 03:00:00,BUY,1.1153262518968206,18.82752379776897,1.1030807445573902
NZDUSD,2025-10-23 17:00:00,2025-10-23 18:00:00,BUY,1.1022494887526493,15.146028277919816,0.817813444111746
NZDUSD,2025-10-24 01:00:00,2025-10-24 02:00:00,BUY,1.114970059880318,17.380793730723994,0.687090573086406
NZDUSD,2025-10-27 01:00:00,2025-10-27 02:00:00,BUY,1.5890510948904784,18.206934557740315,1.3750298114808999
NZDUSD,2025-10-28 01:00:00,2025-10-28 02:00:00,BUY,1.6840579710144743,26.558188485354933,0.7628139164494295
NZDUSD,2025-10-30 15:00:00,2025-10-30 16:00:00,SELL,8.921265636497285,15.480872966033521,1.270688016027937
NZDUSD,2025-10-31 01:00:00,2025-10-31 02:00:00,SELL,8.496551724137692,30.591388740503508,1.259011357940784
NZDUSD,2025-11-03 01:00:00,2025-11-03 02:00:00,SELL,8.58807829181482,36.56037125212333,0.8483290933625992
NZDUSD,2025-11-04 01:00:00,2025-11-04 02:00:00,SELL,9.313929313929295,37.35323877128357,0.6495986203852695
NZDUSD,2025-11-05 06:00:00,2025-11-05 07:00:00,SELL,2.423076923076967,53.615790724722125,1.1168629168761801
NZDUSD,2025-11-06 17:00:00,2025-11-06 18:00:00,SELL,1.6744186046511675,15.845948173502727,1.1610508092341092
NZDUSD,2025-11-07 01:00:00,2025-11-07 02:00:00,SELL,1.48536585365854,21.21590661323667,1.1293060128778505
NZDUSD,2025-11-13 04:00:00,2025-11-13 05:00:00,SELL,0.7162162162162549,17.26243860134605,0.8423720062642055
NZDUSD,2025-11-18 01:00:00,2025-11-18 02:00:00,SELL,0.8220858895705627,15.10138162857735,1.0672493733940172
NZDUSD,2025-11-19 04:00:00,2025-11-19 05:00:00,SELL,2.7094972067039134,16.826991932228818,0.9296441878211037
NZDUSD,2025-11-26 04:00:00,2025-11-26 05:00:00,BUY,15.457574180114392,15.241638077507123,1.8558399685106544
NZDUSD,2025-11-27 01:00:00,2025-11-27 02:00:00,BUY,21.489891135303147,32.05337793803949,1.7840057101575937
NZDUSD,2025-12-01 00:00:00,2025-12-01 01:00:00,BUY,1.8410780669145181,29.51233276422846,1.047301834944697
NZDUSD,2025-12-01 01:00:00,2025-12-01 02:00:00,BUY,1.6705253784505942,28.164905985276345,1.0421959241670953
NZDUSD,2025-12-02 19:00:00,2025-12-02 20:00:00,BUY,7.421965317918942,17.596736774396113,0.8910411444888444
NZDUSD,2025-12-03 01:00:00,2025-12-03 02:00:00,BUY,6.759213759213712,22.04711973140937,0.8817446106996629
NZDUSD,2025-12-04 01:00:00,2025-12-04 02:00:00,BUY,1.346620450606599,33.492780243281246,0.8703395744323358
NZDUSD,2025-12-05 11:00:00,2025-12-05 12:00:00,BUY,1.7414215686274421,15.297166790624612,0.581574726059258
NZDUSD,2025-12-10 11:00:00,2025-12-10 12:00:00,BUY,3.5157657657656936,19.944257436151517,0.8940916588764443
NZDUSD,2025-12-11 06:00:00,2025-12-11 07:00:00,BUY,1.1302298173246808,21.42629440011508,1.3445688605793809
NZDUSD,2025-12-22 11:00:00,2025-12-22 12:00:00,BUY,4.324082363473596,15.731470873343023,0.9334882917974544
NZDUSD,2025-12-23 01:00:00,2025-12-23 02:00:00,BUY,5.351898734177318,31.950718927191925,0.7066801110054953
NZDUSD,2025-12-29 17:00:00,2025-12-29 18:00:00,SELL,3.9895742832317884,23.091478983512005,0.6323678974563349
NZDUSD,2025-12-30 03:00:00,2025-12-30 04:00:00,SELL,3.8915054667787574,27.33731809402515,0.7046306404852885
NZDUSD,2025-12-31 01:00:00,2025-12-31 02:00:00,SELL,3.457317073170729,37.05875387729548,0.6631644134768482
NZDUSD,2026-01-02 03:00:00,2026-01-02 04:00:00,SELL,0.7137745974955485,57.97056522244314,0.7346243637971066
NZDUSD,2026-01-06 00:00:00,2026-01-06 01:00:00,BUY,1.5449438202247465,22.761950332243057,1.1570964735290026
NZDUSD,2026-01-06 01:00:00,2026-01-06 02:00:00,BUY,1.4897435897435938,22.05900997825465,0.9918606917563354
NZDUSD,2026-01-07 01:00:00,2026-01-07 02:00:00,SELL,4.243111831442418,15.947536117662292,0.9052131992298079
NZDUSD,2026-01-08 01:00:00,2026-01-08 02:00:00,SELL,4.148662041625389,26.978893229089792,0.6431268161982833
NZDUSD,2026-01-09 01:00:00,2026-01-09 02:00:00,SELL,2.455782312925193,51.23622951824803,0.6641220814131158
NZDUSD,2026-01-13 16:00:00,2026-01-13 17:00:00,SELL,2.6283018867924564,32.919018181974124,0.6433234508698238
NZDUSD,2026-01-14 09:00:00,2026-01-14 10:00:00,SELL,1.555555555555535,21.649372048605276,0.8462734504963092
NZDUSD,2026-01-19 02:00:00,2026-01-19 03:00:00,BUY,19.511016949152356,16.33684073564938,1.022829695564413
NZDUSD,2026-01-20 01:00:00,2026-01-20 02:00:00,BUY,23.723549488055376,27.541721441372914,0.8998544697011179
NZDUSD,2026-01-21 01:00:00,2026-01-21 02:00:00,BUY,14.599371563236467,33.467930988361644,0.9344234493027673
NZDUSD,2026-01-22 01:00:00,2026-01-22 02:00:00,BUY,14.329813160032444,20.83239119821237,0.9428138504684652
NZDUSD,2026-01-23 05:00:00,2026-01-23 06:00:00,BUY,9.900462962962852,47.88545012159699,0.8851935791518171
NZDUSD,2026-01-26 01:00:00,2026-01-26 02:00:00,BUY,1.6642156862745074,41.014464022037814,1.0779962113902306
NZDUSD,2026-01-27 01:00:00,2026-01-27 02:00:00,BUY,6.046334716459232,40.46652984555639,1.121892227303684
NZDUSD,2026-01-28 02:00:00,2026-01-28 03:00:00,BUY,2.4896705750977364,36.27561928074235,1.3594406409791762
